,Period,Close,High,Low,Open,Volume,Prev Close,Weekday,p_change,TR,atr14,atr21,ma_short,ma_long,SMA_short,SMA_long,prev_ma_short,prev_ma_long,golden_cross,death_cross,ma_diff,ma_ratio,volatility,future_return_1d,score
260,2023-03-08,21718.080078125,22268.896484375,21708.05078125,22216.44140625,22536575684.0,22219.76953125,2,0.0224320951772591,560.845703125,603.4500558035714,732.6720610119048,22231.294140625,23409.12333984375,22731.1392578125,23014.075546875,22360.2140625,23504.39306640625,False,False,-1177.8291992187515,0.9496850359528836,560.845703125,-0.06239311158608579,19.0
261,2023-03-09,20363.021484375,21802.716796875,20210.306640625,21720.080078125,30364664171.0,21718.080078125,3,0.062479447077027024,1592.41015625,654.4672154017857,735.5680803571429,21833.228515625,23198.9943359375,22415.154296875,23007.5603515625,22231.294140625,23409.12333984375,False,False,-1365.7658203124993,0.9411282316580079,1592.41015625,-0.008632183779056456,46.0
262,2023-03-10,20187.244140625,20370.595703125,19628.25390625,20367.001953125,39578257695.0,20363.021484375,4,0.008825933876459366,742.341796875,629.1607142857143,701.2374441964286,21383.574609375,22976.29267578125,22119.143359375,22989.569375,21833.228515625,23198.9943359375,False,False,-1592.7180664062507,0.9306799365380171,742.341796875,0.022051846825845024,61.0
263,2023-03-11,20632.41015625,20792.525390625,20068.66015625,20187.876953125,30180288176.0,20187.244140625,5,-0.022019809421128262,723.865234375,655.9616350446429,719.9708891369048,21024.105078125,22791.5310546875,21817.729296875,22948.6865234375,21383.574609375,22976.29267578125,False,False,-1767.4259765624993,0.9224525121931642,723.865234375,0.07422977009964413,87.0
264,2023-03-12,22163.94921875,22185.03125,20448.806640625,20628.029296875,29279035521.0,20632.41015625,6,-0.07445790869163062,1736.224609375,739.2529296875,766.2000558035714,21012.941015625,22658.27109375,21686.5775390625,22936.4130078125,21024.105078125,22791.5310546875,False,False,-1645.330078125,0.9273850122404598,1736.224609375,0.09175187888693827,96.0
265,2023-03-13,24197.533203125,24550.837890625,21918.19921875,22156.40625,49466362688.0,22163.94921875,0,-0.09212355695657999,2632.638671875,880.7262834821429,839.5376674107143,21508.831640625,22646.330078125,21870.062890625,22965.9553515625,21012.941015625,22658.27109375,False,False,-1137.4984374999985,0.9497711799847537,2632.638671875,0.02266929488308992,61.0
266,2023-03-14,24746.07421875,26514.716796875,24081.18359375,24201.765625,54622230164.0,24197.533203125,1,-0.02249044975411789,2433.533203125,1018.2833426339286,911.3017113095239,22385.4421875,22674.1916015625,22109.3353515625,23002.188203125,21508.831640625,22646.330078125,False,False,-288.74941406249854,0.9872652829641521,2433.533203125,-0.014956444322371209,43.0
267,2023-03-15,24375.9609375,25240.615234375,23964.91015625,24770.92578125,43655701450.0,24746.07421875,2,0.01594469448731557,1275.705078125,1052.833286830357,932.6199776785714,23223.185546875,22695.6150390625,22303.380078125,23036.978046875,22385.4421875,22674.1916015625,True,False,527.5705078124993,1.0232454818653063,1275.705078125,0.027766213062754258,64.0
268,2023-03-16,25052.7890625,25190.326171875,24225.111328125,24373.45703125,33866061747.0,24375.9609375,3,-0.027871796371725453,965.21484375,1086.483119419643,936.7649739583334,24107.261328125,22788.34814453125,22565.683203125,23075.676640625,23223.185546875,22695.6150390625,False,False,1318.9131835937515,1.0578766471017893,965.21484375,0.09464577453171537,97.0
269,2023-03-17,27423.9296875,27787.8125,24955.169921875,25055.123046875,50730261335.0,25052.7890625,4,-0.09454380392358318,2832.642578125,1198.3783482142858,1019.4321056547619,25159.257421875,23000.77587890625,23086.09921875,23163.4996875,24107.261328125,22788.34814453125,False,False,2158.4815429687515,1.093843857891258,2832.642578125,-0.01670259464889098,42.0
270,2023-03-18,26965.87890625,27725.953125,26636.26171875,27448.1171875,35723036817.0,27423.9296875,5,0.017569084172724736,1089.69140625,1261.485072544643,1054.7196800595239,25712.9265625,23171.0091796875,23610.8791015625,23241.2426953125,25159.257421875,23000.77587890625,False,False,2541.917382812502,1.1097024891363314,1089.69140625,0.03978349375259388,70.0
271,2023-03-19,28038.67578125,28440.560546875,26907.716796875,26969.50390625,37769448859.0,26965.87890625,6,-0.039643735335903846,1532.84375,1349.0779854910713,1100.5624069940477,26371.446875,23396.7994140625,24378.44453125,23341.3944140625,25712.9265625,23171.0091796875,False,False,2974.6474609375,1.1271390760887408,1532.84375,-0.00968089417783834,45.0
272,2023-03-20,27767.236328125,28527.724609375,27242.880859375,28041.6015625,44774027664.0,28038.67578125,0,0.009784221267229911,1284.84375,1422.7826450892858,1130.697265625,27049.701953125,23627.7935546875,25136.44375,23421.2478125,26371.446875,23396.7994140625,False,False,3421.9083984374993,1.1448255585320462,1284.84375,0.014714466837708138,57.0
273,2023-03-21,28175.81640625,28439.5625,27439.646484375,27768.392578125,36102192830.0,27767.236328125,1,-0.014672215072540955,999.916015625,1457.3369140625,1154.134486607143,27674.307421875,23854.2568359375,25890.784375,23527.9613671875,27049.701953125,23627.7935546875,False,False,3820.0505859375007,1.1601412532870201,999.916015625,-0.030820008681536375,35.0
274,2023-03-22,27307.4375,28803.3359375,26759.99609375,28158.720703125,33382021890.0,28175.81640625,2,0.03023160079252202,2043.33984375,1563.2293526785713,1213.7218191964287,27651.008984375,24045.85537109375,26405.133203125,23611.324453125,27674.307421875,23854.2568359375,False,False,3605.1536132812507,1.1499282748583406,2043.33984375,0.03759177902540288,69.0
275,2023-03-23,28333.97265625,28729.84375,27183.36328125,27301.95703125,24220433689.0,27307.4375,3,-0.037800060406612906,1546.48046875,1559.9486607142858,1263.8343563988096,27924.627734375,24344.42001953125,26818.7771484375,23703.528515625,27651.008984375,24045.85537109375,False,False,3580.2077148437493,1.1470648186307741,1546.48046875,-0.029670654030738552,35.0
276,2023-03-24,27493.28515625,28388.4375,27039.265625,28324.111328125,25980310960.0,28333.97265625,4,0.029332823976370066,1349.171875,1603.293666294643,1267.7897135416667,27815.549609375,24601.416796875,27093.4982421875,23783.956796875,27924.627734375,24344.42001953125,False,False,3214.1328125,1.13064828091154,1349.171875,5.171717355416756e-05,50.0
277,2023-03-25,27494.70703125,27791.826171875,27196.234375,27487.337890625,13383005987.0,27493.28515625,5,-0.00026809219045957026,595.591796875,1594.1312779017858,1286.332310267857,27761.04375,24854.37646484375,27405.3728515625,23864.8644921875,27815.549609375,24601.416796875,False,False,2906.6672851562507,1.1169479061069063,595.591796875,0.018171608313816083,59.0
278,2023-03-26,27994.330078125,28178.14453125,27445.046875,27495.5234375,13878363192.0,27494.70703125,6,-0.01814137642292339,733.09765625,1522.4793526785713,1306.6444382440477,27724.746484375,25132.605078125,27699.526953125,23958.114140625,27761.04375,24854.37646484375,False,False,2592.141406249997,1.1031385882280127,733.09765625,-0.03052194511765322,35.0
279,2023-03-27,27139.888671875,28037.92578125,26606.689453125,27994.068359375,18188895178.0,27994.330078125,0,0.03051288139095873,1431.236328125,1436.6648995535713,1362.751953125,27691.23671875,25378.61103515625,27671.1228515625,24041.79859375,27724.746484375,25132.605078125,False,False,2312.6256835937493,1.0911249902679914,1431.236328125,0.004725228944394936,52.0
280,2023-03-28,27268.130859375,27460.71875,26677.818359375,27132.888671875,17783600385.0,27139.888671875,1,-0.004984437489701836,782.900390625,1318.7625558035713,1375.4540550595239,27478.068359375,25656.11357421875,27701.348046875,24131.9590234375,27691.23671875,25378.61103515625,False,False,1821.9547851562493,1.0710144496314942,782.900390625,0.039618063755315326,70.0
281,2023-03-29,28348.44140625,28619.54296875,27259.662109375,27267.03125,20684945906.0,27268.130859375,2,-0.039659988883094854,1359.880859375,1324.775111607143,1413.5033482142858,27649.099609375,26055.3845703125,27732.324609375,24233.64203125,27478.068359375,25656.11357421875,False,False,1593.7150390624993,1.061166437008893,1359.880859375,-0.011107450379285348,44.0
282,2023-03-30,28033.5625,29159.90234375,27720.16015625,28350.140625,22435349951.0,28348.44140625,3,0.011166721505459904,1439.7421875,1358.669921875,1406.2334449404761,27756.870703125,26447.70048828125,27758.9572265625,24335.5253125,27649.099609375,26055.3845703125,False,False,1309.1702148437507,1.0495003418321314,1439.7421875,0.01587104296858453,58.0
283,2023-03-31,28478.484375,28639.896484375,27583.71484375,28032.26171875,19001327598.0,28033.5625,4,-0.015918182440182272,1056.181640625,1231.7798549107142,1421.178199404762,27853.7015625,26840.00419921875,27789.2240234375,24468.71421875,27756.870703125,26447.70048828125,False,False,1013.6973632812478,1.0377681521864572,1056.181640625,-0.0023684272611505506,49.0
284,2023-04-01,28411.03515625,28802.45703125,28297.171875,28473.33203125,10876469901.0,28478.484375,5,0.0021879025233726788,505.28515625,1190.0365513392858,1410.7696242559523,28107.930859375,27152.35849609375,27899.5837890625,24603.91125,27853.7015625,26840.00419921875,False,False,955.5723632812478,1.035192978297584,505.28515625,-0.007452264985615047,46.0
285,2023-04-02,28199.30859375,28518.958984375,27884.087890625,28462.845703125,12284641999.0,28411.03515625,6,0.009258986684738471,634.87109375,1125.8956473214287,1358.32421875,28294.16640625,27352.447265625,27886.1173828125,24730.479921875,28107.930859375,27152.35849609375,False,False,941.7191406249985,1.0344290633843392,634.87109375,-0.014507018470504942,43.0
286,2023-04-03,27790.220703125,28475.623046875,27276.720703125,28183.080078125,19556501327.0,28199.30859375,0,0.013939547200340519,1198.90234375,1119.7569754464287,1290.051060267857,28182.522265625,27504.65458984375,27915.8109375,24850.5202734375,28294.16640625,27352.447265625,False,False,677.86767578125,1.024645562210825,1198.90234375,0.013597198261275728,57.0
287,2023-04-04,28168.08984375,28433.7421875,27681.3046875,27795.2734375,15284538859.0,27790.220703125,1,-0.013412942566955095,752.4375,1102.0799386160713,1209.9988839285713,28209.427734375,27694.26103515625,27983.14921875,24977.7200390625,28182.522265625,27504.65458984375,False,False,515.1666992187493,1.0186019297848308,752.4375,0.0003512673846499897,50.0
288,2023-04-05,28177.984375,28739.23828125,27843.763671875,28169.7265625,17052315986.0,28168.08984375,2,-0.0002931449292444654,895.474609375,1020.0895647321429,1191.8926711309523,28149.327734375,27850.52080078125,28001.5146484375,25096.8636328125,28209.427734375,27694.26103515625,False,False,298.8069335937507,1.0107289531758188,895.474609375,-0.00474994052870398,48.0
289,2023-04-06,28044.140625,28178.384765625,27738.759765625,28175.2265625,13837809380.0,28177.984375,3,0.004652524699640559,439.625,941.0284598214286,1166.8645833333333,28075.948828125,27881.53134765625,28091.93984375,25171.589609375,28149.327734375,27850.52080078125,False,False,194.41748046875,1.0069729843043609,439.625,-0.004217681389550513,48.0
290,2023-04-07,27925.859375,28111.59375,27794.03125,28038.966796875,10861680497.0,28044.140625,4,0.004033936867017727,317.5625,867.3420758928571,1047.098865327381,28021.258984375,27929.53037109375,28157.7126953125,25257.6373046875,28075.948828125,27881.53134765625,False,False,91.72861328124782,1.0032842877077583,317.5625,0.0007854922772631773,50.0
291,2023-04-08,27947.794921875,28159.86328125,27883.38671875,27920.513671875,9373255556.0,27925.859375,5,-0.0009771041579181637,276.4765625,844.5481305803571,1008.3743489583334,28052.773828125,27924.986328125,28117.648046875,25325.281171875,28021.258984375,27929.53037109375,False,False,127.78749999999854,1.0045760989279804,276.4765625,0.013784839213681815,57.0
292,2023-04-09,28333.05078125,28532.830078125,27828.48046875,27952.3671875,12175322951.0,27947.794921875,6,-0.013619010912257822,704.349609375,842.4946986607143,968.9222470238095,28085.766015625,27953.27705078125,28147.596875,25399.116640625,28052.773828125,27924.986328125,False,False,132.48896484374927,1.0047396577010654,704.349609375,0.04658621825410667,73.0
293,2023-04-10,29652.98046875,29771.46484375,28189.271484375,28336.02734375,19282400094.0,28333.05078125,0,-0.04647627943831995,1582.193359375,853.27734375,983.0817522321429,28380.765234375,28027.13525390625,28265.046484375,25505.6233984375,28085.766015625,27953.27705078125,False,False,353.62998046875146,1.012617414418745,1582.193359375,0.019629666758571775,60.0
294,2023-04-11,30235.05859375,30509.083984375,29609.30078125,29653.6796875,20121259843.0,29652.98046875,1,-0.019605624407384097,899.783203125,861.6261160714286,978.3135230654761,28818.948828125,28173.51630859375,28447.448828125,25613.7416015625,28380.765234375,28027.13525390625,False,False,645.4325195312522,1.022909192890998,899.783203125,-0.003175315803583252,48.0
295,2023-04-12,30139.052734375,30462.48046875,29725.57421875,30231.58203125,18651929926.0,30235.05859375,2,0.003060683254331634,736.90625,817.1279296875,916.1023995535714,29261.5875,28263.7703125,28641.4232421875,25727.7955859375,28818.948828125,28173.51630859375,False,False,997.8171875000007,1.0353037537620629,736.90625,0.008627134839524741,54.0
296,2023-04-13,30399.06640625,30539.845703125,29878.623046875,29892.740234375,17487721001.0,30139.052734375,3,-0.016938098277546092,661.22265625,761.5193917410714,873.947265625,29751.841796875,28409.059375,28902.3078125,25852.0000390625,29261.5875,28263.7703125,False,False,1342.7824218749993,1.047265993715253,661.22265625,0.0028498510889199027,51.0
297,2023-04-14,30485.69921875,31005.607421875,30044.498046875,30409.5625,22659995079.0,30399.06640625,4,-0.0025037097705697016,961.109375,754.728515625,855.4680989583334,30182.371484375,28558.608984375,29134.06875,25982.7641796875,29751.841796875,28409.059375,False,False,1623.762499999997,1.056857198503204,961.109375,-0.005484641300179297,47.0
298,2023-04-15,30318.49609375,30601.740234375,30245.8828125,30490.75,11940685378.0,30485.69921875,5,0.005649382394660676,355.857421875,744.0551060267857,844.0521763392857,30315.474609375,28674.81728515625,29348.119921875,26125.1715625,30182.371484375,28558.608984375,False,False,1640.6573242187515,1.0572159643740102,355.857421875,-0.00010358775680326121,50.0
299,2023-04-16,30315.35546875,30555.537109375,30157.83203125,30315.9765625,12854816417.0,30318.49609375,6,2.048734101372394e-05,397.705078125,727.1146763392857,828.0811011904761,30331.533984375,28833.590625,29575.24140625,26267.971171875,30315.474609375,28674.81728515625,False,False,1497.943359375,1.0519513292276619,397.705078125,-0.02870857139617389,36.0
300,2023-04-17,29445.044921875,30319.197265625,29275.37109375,30317.146484375,17872186762.0,30315.35546875,0,0.02876595140474279,1043.826171875,716.0378069196429,809.6329985119048,30192.732421875,28942.436328125,29727.1599609375,26385.6478125,30331.533984375,28833.590625,False,False,1250.2960937499993,1.0431994072501427,1043.826171875,0.03234866222915398,66.0
301,2023-04-18,30397.552734375,30470.302734375,29154.849609375,29449.091796875,19480529496.0,29445.044921875,1,-0.03220679754886859,1315.453125,756.2532087053571,834.9926525297619,30192.4296875,29044.89189453125,29972.1357421875,26523.1414453125,30192.732421875,28942.436328125,False,False,1147.5377929687493,1.0395091087663788,1315.453125,-0.05180920518953681,24.0
302,2023-04-19,28822.6796875,30411.0546875,28669.8984375,30394.1875,24571565421.0,30397.552734375,2,0.05170422181872768,1741.15625,816.6590401785714,853.1486235119048,29859.82578125,29084.34775390625,30021.0986328125,26636.64796875,30192.4296875,29044.89189453125,False,False,775.47802734375,1.0266630709378586,1741.15625,-0.020008250880992968,40.0
